fecha,precio
2023-03-14 14:50:00,4731.949313114754
2023-03-14 15:00:00,4731.450429850746
2023-03-14 15:10:00,4731.6955727272725
2023-03-14 15:20:00,4731.828529411765
2023-03-14 15:30:00,4731.97878125
2023-03-14 15:40:00,4732.330151612903
2023-03-14 15:50:00,4733.023048571428
2023-03-14 16:00:00,4733.97207
2023-03-14 16:10:00,4734.406112
2023-03-14 16:20:00,4734.726094117647
2023-03-14 16:30:00,4735.002058620689
2023-03-14 16:40:00,4735.260173684211
2023-03-14 16:50:00,4735.385457692308
2023-03-14 17:00:00,4735.4020272727275
2023-03-14 17:10:00,4735.477083333333
2023-03-14 17:20:00,4735.55738
2023-03-14 17:30:00,4735.7340375
2023-03-14 17:40:00,4735.848195454546
2023-03-14 17:50:00,4735.922591666666
2023-03-15 13:00:00,4811.300376623377
2023-03-15 13:10:00,4811.7487140625
2023-03-15 13:20:00,4805.472336893204
2023-03-15 13:30:00,4801.915998113208
2023-03-15 13:40:00,4800.968913793104
2023-03-15 13:50:00,4800.237996551724
2023-03-15 14:00:00,4801.349429090909
2023-03-15 14:10:00,4802.619375903614
2023-03-15 14:20:00,4803.130146341464
2023-03-15 14:30:00,4803.6338
2023-03-15 14:40:00,4804.481178378379
2023-03-15 14:50:00,4806.320796226415
2023-03-15 15:00:00,4808.112260869565
2023-03-15 15:10:00,4809.258723684211
2023-03-15 15:20:00,4810.229326923077
2023-03-15 15:30:00,4811.007067142857
2023-03-15 15:40:00,4812.057145454545
2023-03-15 15:50:00,4813.725005769231
2023-03-15 16:00:00,4815.015828
2023-03-15 16:10:00,4817.474026041667
2023-03-15 16:20:00,4820.508920895522
2023-03-15 16:30:00,4822.557402912621
2023-03-15 16:40:00,4825.9801097345135
2023-03-15 16:50:00,4828.910221348315
2023-03-15 17:00:00,4831.162059633027
2023-03-15 17:10:00,4833.055025490196
2023-03-15 17:20:00,4833.74499
2023-03-15 17:30:00,4834.0703
2023-03-15 17:40:00,4834.5127764705885
2023-03-15 17:50:00,4835.283655555556
2023-03-16 13:00:00,4876.419272727273
2023-03-16 13:10:00,4874.937383018868
2023-03-16 13:20:00,4875.1083109890105
2023-03-16 13:30:00,4871.356824742268
2023-03-16 13:40:00,4867.497218181818
2023-03-16 13:50:00,4866.175418518518
2023-03-16 14:00:00,4865.679823404255
2023-03-16 14:10:00,4866.13325882353
2023-03-16 14:20:00,4867.193848648649
2023-03-16 14:30:00,4867.851809090909
2023-03-16 14:40:00,4868.2209309523805
2023-03-16 14:50:00,4868.062793103448
2023-03-16 15:00:00,4866.850666666666
2023-03-16 15:10:00,4866.480156862745
2023-03-16 15:20:00,4866.287343478261
2023-03-16 15:30:00,4866.2839218181825
2023-03-16 15:40:00,4866.640107352941
2023-03-16 15:50:00,4867.147969387755
2023-03-16 16:00:00,4867.393655172414
2023-03-16 16:10:00,4867.565505660377
